movie_facebook_likes,imdb_score,budget,genres 1,genres 2,content_rating,received_academy_award
-0.5090161713554089,-1.19705992016766,2.2808643755260847,Comedy,Romance,PG-13,false
1.1420390853217317,0.2883509209315898,2.2808643755260847,Action,Comedy,PG-13,false
-0.5090161713554089,-0.45435449961803565,2.2808643755260847,Action,Drama,R,false
-0.5090161713554089,0.5359193944481316,2.2808643755260847,Animation,Drama,G,false
-0.5090161713554089,1.0310563414812142,2.2808643755260847,Adventure,Animation,G,false
-0.5090161713554089,0.5359193944481316,2.2808643755260847,Action,Adventure,PG,false
-0.5090161713554089,-1.6921968672007437,2.2808643755260847,Action,Adventure,PG,false
0.6260843176101253,0.4121351576898602,2.2808643755260847,Adventure,Drama,PG,false
1.245230038864053,0.2883509209315898,2.2808643755260847,Adventure,Animation,PG,false
2.0707576672026233,-0.578138736376306,2.2808643755260847,Action,Romance,PG-13,false
-0.3026342642707663,-0.9494914466511182,1.6992438686523001,Action,Fantasy,R,false
0.9356571782370892,1.89754599878911,2.2808643755260847,Adventure,Drama,R,false
-0.5090161713554089,-1.3208441569259304,2.2808643755260847,Action,Adventure,PG-13,false
-0.5090161713554089,0.9072721047229438,2.4519292304889624,Action,Sci-Fi,R,false
1.1420390853217317,0.659703631206402,1.5966049556745734,Action,Adventure,PG,false
1.6579938530333382,-0.578138736376306,2.2808643755260847,Action,Adventure,PG-13,false
-0.5090161713554089,0.7834878679646723,3.649383215229107,Adventure,Animation,PG,false
-0.5090161713554089,-1.3208441569259304,2.2808643755260847,Adventure,Comedy,PG-13,false
3.309049109710479,-1.4446283936842017,2.4519292304889624,Action,Crime,PG-13,false
2.2771395742872658,0.659703631206402,2.2808643755260847,Action,Adventure,PG-13,false
-0.5090161713554089,0.5359193944481316,2.2808643755260847,Action,Drama,R,false
2.8962852955411935,0.9072721047229438,2.246651404533509,Adventure,Animation,G,false
-0.44937180020794715,1.0310563414812142,-0.7983030138057158,Drama,Mystery,PG,false
-0.5090161713554089,-0.20678602610149383,2.2124384335409335,Action,Adventure,PG-13,false
-0.5090161713554089,1.278624814997756,2.2808643755260847,Crime,Drama,R,false
0.8324662246947678,1.4024090517560264,2.075586549570631,Drama,History,restrcted,false
-0.5090161713554089,0.4121351576898602,2.2808643755260847,Animation,Comedy,PG,false
-0.5090161713554089,-1.5684126304424721,1.938734665600329,Comedy,Sci-Fi,PG-13,false
0.522893364067804,1.5261932885142977,2.00716060758548,Drama,History,R,true
1.3484209924063744,-0.33057026285976415,2.109799520563207,Comedy,,R,false
1.3484209924063744,1.5261932885142977,2.041373578578056,Action,Adventure,PG-13,false
-0.5090161713554089,0.5359193944481316,2.109799520563207,Adventure,Animation,Parental Guidance,false
0.9356571782370892,0.16456668417331835,2.109799520563207,Adventure,Animation,PG,false
1.1420390853217317,0.2883509209315898,1.08341039078594,Drama,Fantasy,PG-13,false
1.1420390853217317,-1.19705992016766,2.109799520563207,Action,Adventure,PG-13,false
-0.5090161713554089,-0.9494914466511182,2.794058940414718,Action,Adventure,PG-13,false
3.309049109710479,-0.20678602610149383,2.2808643755260847,Drama,Mystery,PG-13,false
-0.5090161713554089,-0.7019229731345763,2.041373578578056,Action,Adventure,PG-13,true
4.340958645133691,1.4024090517560264,2.041373578578056,Action,Drama,PG-13,false
-0.5090161713554089,0.16456668417331835,1.938734665600329,Adventure,Family,PG,false
-0.43667931292224166,-0.578138736376306,2.5203551724741136,Drama,History,PG-13,true
-0.5090161713554089,1.89754599878911,2.00716060758548,Action,Adventure,PG,true
-0.40582521781308756,-1.0732756834093895,2.2124384335409335,Action,Adventure,PG-13,false
0.4197024105254827,-0.7019229731345763,2.109799520563207,Adventure,Family,PG,false
-0.5090161713554089,1.0310563414812142,1.938734665600329,Adventure,Comedy,PG-13,true
-0.5090161713554089,1.7737617620308397,1.938734665600329,Adventure,Animation,G,false
1.3484209924063744,0.4121351576898602,2.2808643755260847,Action,Thriller,PG-13,false
-0.5090161713554089,0.16456668417331835,1.938734665600329,Action,Comedy,PG-13,false
-0.5090161713554089,0.16456668417331835,2.2808643755260847,Drama,Fantasy,PG-13,false
-0.5090161713554089,0.659703631206402,2.2808643755260847,Animation,Comedy,PG,false
-0.5090161713554089,0.659703631206402,1.938734665600329,Action,Adventure,PG,false
-0.5090161713554089,-1.19705992016766,2.00716060758548,Action,Adventure,PG-13,false
0.7292752711524466,1.278624814997756,1.938734665600329,Adventure,Animation,G,false
-0.5090161713554089,0.659703631206402,2.00716060758548,Action,Comedy,R,false
-0.5090161713554089,1.4024090517560264,1.938734665600329,Action,Adventure,R,false
1.5548028994910168,1.4024090517560264,1.938734665600329,Action,Adventure,PG-13,false
-0.5090161713554089,0.4121351576898602,2.965123795377596,Action,Adventure,PG,false
-0.5090161713554089,-1.815981103959014,1.938734665600329,Adventure,Animation,PG,false
-0.5090161713554089,0.7834878679646723,1.4255401007116957,Drama,History,PG-13,false
0,5.5,90000000,,,PG-13,
3.515431016795121,-1.0732756834093895,1.8703087236151779,Action,Animation,PG-13,false
0.6260843176101253,0.7834878679646723,2.2808643755260847,Adventure,Drama,PG-13,false
-0.4070635092555954,-1.9397653407172843,1.938734665600329,Comedy,Family,PG,false
1.0388481317794105,1.1548405782394857,1.938734665600329,Drama,Mystery,PG,false
-0.5090161713554089,-0.9494914466511182,2.109799520563207,Action,Horror,R,false
-0.5090161713554089,-0.08300178934322236,1.5966049556745734,Crime,Mystery,PG-13,false
2.380330527829587,-0.7019229731345763,1.938734665600329,Adventure,Family,Parental Guidance,false
-0.5090161713554089,-1.19705992016766,2.109799520563207,Action,Adventure,PG-13,false
1.0388481317794105,0.5359193944481316,1.938734665600329,Action,Adventure,PG-13,false
-0.5090161713554089,-0.33057026285976415,1.1860493037636668,Action,Adventure,PG-13,false
-0.5090161713554089,0.659703631206402,2.00716060758548,Action,Crime,R,false
-0.5090161713554089,-1.0732756834093895,1.938734665600329,Adventure,Sci-Fi,PG,false
1.4516119459486956,0.659703631206402,1.938734665600329,Adventure,Animation,G,false
-0.5090161713554089,0.4121351576898602,2.2808643755260847,Comedy,Drama,PG,false
-0.3026342642707663,-1.3208441569259304,1.938734665600329,Action,Drama,PG-13,false
-0.40799222783747635,-0.45435449961803565,1.801882781630027,Action,Crime,R,false
-0.5090161713554089,0.2883509209315898,2.2808643755260847,Drama,History,PG-13,false
-0.5090161713554089,0.5359193944481316,-0.45617330387996013,Adventure,Fantasy,R,false
-0.5090161713554089,1.89754599878911,1.8703087236151779,Biography,Drama,PG-13,false
-0.5090161713554089,1.0310563414812142,1.8360957526226023,Drama,History,PG-13,false
-0.5090161713554089,-0.20678602610149383,2.00716060758548,Action,Adventure,PG-13,false
1.8643757601179807,1.5261932885142977,1.938734665600329,Adventure,Drama,PG-13,false
-0.5090161713554089,0.040782447415048,2.2808643755260847,Animation,Comedy,PG,true
-0.5090161713554089,1.6499775252725681,1.4255401007116957,Action,Mystery,PG-13,false
-0.5090161713554089,-0.08300178934322236,1.7676698106374513,Action,Adventure,R,false
-0.5090161713554089,1.6499775252725681,1.7676698106374513,Crime,Thriller,PG-13,false
1.4516119459486956,-0.8257072098928478,1.4255401007116957,Action,Adventure,PG-13,false
2.380330527829587,0.7834878679646723,1.7676698106374513,Animation,Comedy,PG,false
-0.5090161713554089,0.7834878679646723,1.7676698106374513,Animation,Comedy,PG,false
1.4516119459486956,0.4121351576898602,1.7676698106374513,Action,Crime,R,false
-0.47062913663766537,-2.063549577475556,1.7676698106374513,Adventure,Comedy,G,false
-0.5090161713554089,-0.33057026285976415,1.4255401007116957,Action,Comedy,PG-13,false
1.4516119459486956,0.5359193944481316,1.7676698106374513,Comedy,Romance,PG-13,false
-0.5090161713554089,1.0310563414812142,1.938734665600329,Action,Crime,R,false
-0.5090161713554089,0.16456668417331835,1.7676698106374513,Comedy,Drama,R,false
-0.5090161713554089,0.5359193944481316,1.7676698106374513,Crime,Thriller,PG-13,false
-0.4199623784483856,-0.33057026285976415,1.7676698106374513,Adventure,Animation,PG,false
-0.5090161713554089,1.4024090517560264,1.1860493037636668,Drama,History,R,false
-0.5090161713554089,0.2883509209315898,1.7676698106374513,Action,Adventure,PG-13,false
-0.5090161713554089,-0.33057026285976415,1.254475245748818,Action,Adventure,PG-13,false
-0.5090161713554089,1.0310563414812142,1.7676698106374513,Drama,Romance,PG-13,true
-0.5090161713554089,-0.578138736376306,1.7676698106374513,Action,Crime,PG-13,false
-0.5090161713554089,0.7834878679646723,2.2808643755260847,Adventure,Animation,PG,false
0.522893364067804,0.7834878679646723,1.938734665600329,Drama,Fantasy,PG-13,false
-0.41191348407208456,-1.19705992016766,1.7676698106374513,Action,Drama,R,false
1.3484209924063744,-1.0732756834093895,1.7676698106374513,Adventure,Comedy,PG,false
3.2058581561681576,1.278624814997756,0.9123455358230622,Action,Comedy,PG-13,false
-0.5090161713554089,-1.3208441569259304,0.9123455358230622,Action,Adventure,PG-13,false
-0.5090161713554089,-1.9397653407172843,1.7334568396448757,Adventure,Comedy,PG,false
4.23776769159137,0.7834878679646723,0.057021261008673226,Action,Sci-Fi,R,false
0.21332050344084014,-0.08300178934322236,1.254475245748818,Comedy,Drama,PG-13,false
-0.5090161713554089,-0.45435449961803565,1.7676698106374513,Action,Adventure,PG-13,false
-0.199443310728445,0.659703631206402,1.7676698106374513,Action,Adventure,PG-13,false
0.7292752711524466,1.5261932885142977,1.08341039078594,Crime,Drama,R,false
-0.5090161713554089,-0.7019229731345763,1.6650308976597246,Action,Mystery,PG-13,false
-0.5090161713554089,0.2883509209315898,1.630817926667149,Comedy,Drama,PG-13,false
-0.5090161713554089,0.7834878679646723,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,0.659703631206402,1.5966049556745734,Action,,PG-13,false
-0.5090161713554089,0.4121351576898602,1.5966049556745734,Adventure,Animation,PG,false
-0.5090161713554089,0.9072721047229438,1.5966049556745734,Adventure,Animation,PG,false
-0.5090161713554089,-0.45435449961803565,1.4255401007116957,Action,Drama,PG-13,false
1.7611848065756595,0.2883509209315898,1.7334568396448757,Action,Comedy,PG-13,false
-0.5090161713554089,-0.08300178934322236,1.6650308976597246,Comedy,Crime,PG-13,false
0.9356571782370892,-1.3208441569259304,1.5966049556745734,Comedy,,PG-13,false
-0.5090161713554089,0.040782447415048,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,0.2883509209315898,1.5966049556745734,Comedy,Drama,PG-13,false
-0.5090161713554089,-1.0732756834093895,1.5966049556745734,Comedy,Drama,PG-13,false
-0.5090161713554089,-0.20678602610149383,1.4255401007116957,Adventure,Animation,PG,false
0.6260843176101253,1.0310563414812142,1.5966049556745734,Action,Crime,R,false
-0.5090161713554089,-0.45435449961803565,1.5966049556745734,Comedy,Family,PG,false
-0.5090161713554089,1.5261932885142977,1.5966049556745734,Crime,Drama,R,true
1.4516119459486956,-0.08300178934322236,1.5966049556745734,Comedy,Romance,PG-13,false
-0.5090161713554089,0.4121351576898602,1.4255401007116957,Action,Crime,R,false
-0.5090161713554089,0.16456668417331835,1.5966049556745734,Action,Mystery,PG-13,false
-0.5090161713554089,0.9072721047229438,1.5623919846819978,Adventure,Drama,R,true
1.5548028994910168,0.5359193944481316,1.5966049556745734,Action,Adventure,R,false
-0.5090161713554089,-1.5684126304424721,1.5966049556745734,Comedy,Family,PG,false
-0.5090161713554089,-1.9397653407172843,1.5966049556745734,Fantasy,Horror,PG-13,false
-0.5090161713554089,-0.20678602610149383,1.5966049556745734,Adventure,Animation,PG,false
-0.5090161713554089,-1.0732756834093895,1.08341039078594,Adventure,Comedy,PG,false
-0.5090161713554089,-1.19705992016766,1.5966049556745734,Drama,Sci-Fi,PG-13,false
-0.5090161713554089,0.2883509209315898,1.4255401007116957,Action,Crime,R,false
-0.5090161713554089,-0.9494914466511182,1.254475245748818,Action,Adventure,PG-13,false
-0.5090161713554089,-2.3111180509920977,1.5966049556745734,Adventure,Animation,PG,false
-0.09625235718612372,0.659703631206402,1.5966049556745734,Adventure,Animation,G,false
-0.5090161713554089,-1.5684126304424721,1.5966049556745734,Comedy,Family,PG,false
-0.5090161713554089,-1.6921968672007437,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,0.16456668417331835,1.5966049556745734,Drama,Mystery,R,false
1.1420390853217317,0.2883509209315898,1.5966049556745734,Animation,Comedy,PG,false
-0.44637926255521987,1.0310563414812142,1.5966049556745734,Animation,Family,G,false
-0.199443310728445,-0.7019229731345763,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,-1.0732756834093895,1.938734665600329,Action,Adventure,PG,true
-0.5090161713554089,0.040782447415048,1.5966049556745734,Action,Crime,R,false
-0.4108815745366613,-0.7019229731345763,1.4255401007116957,Action,Adventure,PG,false
2.7930943419988723,0.659703631206402,1.7676698106374513,Drama,Fantasy,PG-13,true
-0.5090161713554089,-1.4446283936842017,1.5966049556745734,Comedy,Fantasy,PG-13,false
-0.5090161713554089,-0.7019229731345763,1.8703087236151779,Action,Adventure,PG-13,false
-0.5090161713554089,-0.20678602610149383,1.254475245748818,Action,Comedy,PG-13,false
-0.5090161713554089,-0.20678602610149383,1.5966049556745734,Action,Sci-Fi,PG-13,false
-0.5090161713554089,1.0310563414812142,1.5966049556745734,Drama,History,PG-13,false
0,5.8,80000000,,,PG-13,
-0.5090161713554089,-1.5684126304424721,1.5966049556745734,Adventure,Animation,PG,false
-0.4403941872497652,-0.9494914466511182,1.5966049556745734,Adventure,Animation,PG,false
-0.5090161713554089,-0.8257072098928478,1.5966049556745734,Drama,Musical,PG-13,false
-0.5090161713554089,-1.0732756834093895,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,-0.578138736376306,1.5966049556745734,Action,Adventure,R,false
-0.40954009214061116,-0.8257072098928478,1.5966049556745734,Adventure,Comedy,G,false
1.6579938530333382,-0.578138736376306,1.938734665600329,Action,Adventure,PG-13,false
-0.40634117258079916,-0.9494914466511182,1.254475245748818,Action,Sci-Fi,PG-13,false
-0.41191348407208456,-0.578138736376306,1.801882781630027,Adventure,Animation,PG,false
-0.5090161713554089,1.6499775252725681,0.228086115971551,Documentary,Drama,G,false
1.5548028994910168,-1.0732756834093895,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,-0.8257072098928478,1.5623919846819978,Action,Adventure,PG,false
1.0388481317794105,0.040782447415048,1.5281790136894224,Animation,Comedy,PG,false
-0.5090161713554089,0.9072721047229438,1.5281790136894224,Crime,Drama,R,false
0,6.7,100000000,,,PG-13,
-0.5090161713554089,-0.7019229731345763,1.4597530717042713,Action,Crime,PG-13,false
2.689903388456551,1.6499775252725681,1.637660520865664,Adventure,Animation,PG,false
-0.5090161713554089,-0.7019229731345763,1.5966049556745734,Sci-Fi,Thriller,PG-13,false
3.2058581561681576,0.4121351576898602,1.4255401007116957,Animation,Comedy,PG,false
-0.5090161713554089,-0.8257072098928478,1.5281790136894224,Action,Adventure,PG-13,false
1.1420390853217317,0.5359193944481316,1.4255401007116957,Action,Adventure,PG-13,true
-0.5090161713554089,0.040782447415048,1.3571141587265445,Action,Adventure,PG-13,false
-0.5090161713554089,0.5359193944481316,1.4255401007116957,Adventure,Animation,PG,false
1.245230038864053,1.7737617620308397,1.4597530717042713,Drama,Sci-Fi,R,false
-0.5090161713554089,1.1548405782394857,1.4255401007116957,Action,Adventure,PG-13,false
-0.5090161713554089,0.2883509209315898,1.4255401007116957,Action,Crime,R,false
-0.5090161713554089,0.5359193944481316,1.5966049556745734,Action,Adventure,PG,false
0.6260843176101253,0.4121351576898602,1.4255401007116957,Comedy,Romance,PG-13,false
-0.5090161713554089,0.2883509209315898,1.4255401007116957,Comedy,Drama,PG,false
-0.41686664984211597,-1.6921968672007437,0.5702158258973066,Horror,Mystery,R,false
0.7292752711524466,-0.578138736376306,1.5966049556745734,Comedy,,PG-13,false
1.1420390853217317,1.0310563414812142,0.9123455358230622,Comedy,Drama,PG-13,false
-0.40582521781308756,-1.3208441569259304,0.057021261008673226,Comedy,Family,PG,false
-0.5090161713554089,-0.7019229731345763,1.4255401007116957,Action,Adventure,PG-13,false
-0.5090161713554089,0.7834878679646723,1.4255401007116957,Biography,Comedy,R,false
-0.5090161713554089,-0.578138736376306,1.4255401007116957,Adventure,Animation,PG,false
-0.5090161713554089,0.040782447415048,1.254475245748818,Drama,Music,PG-13,true
-0.5090161713554089,-0.9494914466511182,0.6728547388750332,Comedy,Crime,PG-13,false
-0.5090161713554089,1.4024090517560264,1.254475245748818,Drama,History,R,false
-0.5090161713554089,0.16456668417331835,1.254475245748818,Action,Drama,R,false
0,5.4,75000000,,,PG-13,
3.928194830964406,1.0310563414812142,1.4255401007116957,Action,Adventure,PG-13,false
-0.5090161713554089,0.040782447415048,1.5966049556745734,Comedy,Drama,PG-13,false
-0.5090161713554089,0.16456668417331835,1.4255401007116957,Animation,Comedy,PG,false
-0.5090161713554089,0.16456668417331835,1.5966049556745734,Comedy,Crime,PG-13,false
-0.5090161713554089,-0.7019229731345763,0.7412806808601844,Action,Adventure,PG-13,false
-0.5090161713554089,0.2883509209315898,1.4255401007116957,Drama,History,PG-13,false
2.58671243491423,-0.45435449961803565,1.4255401007116957,Action,Drama,R,false
-0.5090161713554089,0.16456668417331835,0.6386417678824577,Action,Crime,R,false
-0.5090161713554089,0.16456668417331835,1.4255401007116957,Action,Adventure,PG,false
-0.44214843345998467,-1.4446283936842017,1.4255401007116957,Action,Comedy,PG-13,false
-0.5090161713554089,-0.578138736376306,1.4255401007116957,Action,Drama,R,false
-0.4385367500860034,-2.1873338142338263,1.4255401007116957,Animation,Comedy,PG-13,false
-0.40582521781308756,-0.45435449961803565,0.3991509709344288,Action,Adventure,PG-13,false
-0.5090161713554089,0.9072721047229438,1.4255401007116957,Drama,Mystery,PG-13,false
3.825003877422085,-0.45435449961803565,1.6650308976597246,Action,Fantasy,PG-13,false
-0.4182081322381661,-0.7019229731345763,1.2202622747562424,Crime,Mystery,R,false
-0.5090161713554089,-0.578138736376306,1.4255401007116957,Drama,Mystery,PG-13,false
0.9356571782370892,-0.20678602610149383,1.3571141587265445,Action,Animation,PG,false
-0.5090161713554089,-1.0732756834093895,1.254475245748818,Action,Adventure,PG-13,false
-0.5090161713554089,-0.08300178934322236,1.4255401007116957,Comedy,Drama,R,false
-0.5090161713554089,0.7834878679646723,1.254475245748818,Action,Drama,R,false
-0.5090161713554089,0.16456668417331835,1.3571141587265445,Action,Comedy,PG-13,false
-0.4815673777131514,-2.3111180509920977,1.322901187733969,Comedy,Family,PG,false
-0.5090161713554089,0.7834878679646723,1.254475245748818,Action,Drama,R,false
-0.5090161713554089,1.1548405782394857,1.4255401007116957,Adventure,Animation,PG-13,false
-0.5090161713554089,0.5359193944481316,1.322901187733969,Drama,Romance,PG,false
-0.3026342642707663,0.7834878679646723,0.9007131256855865,Adventure,Drama,PG,false
-0.5090161713554089,0.040782447415048,0.9123455358230622,Drama,Mystery,PG-13,false
-0.43740164959703787,-1.4446283936842017,1.3057947022376812,Comedy,Family,PG-13,true
-0.5090161713554089,0.2883509209315898,1.322901187733969,Drama,Sci-Fi,PG-13,false
-0.5090161713554089,0.9072721047229438,2.965123795377596,Adventure,Animation,guidnce,false
-0.5090161713554089,-1.19705992016766,1.254475245748818,Comedy,Romance,PG,false
0.522893364067804,-0.8257072098928478,1.254475245748818,Action,Adventure,PG-13,false
1.1420390853217317,-0.578138736376306,1.39132712971912,Adventure,Animation,PG,false
1000,6.6,80000000,,,R,
0.8324662246947678,0.2883509209315898,1.254475245748818,Adventure,Comedy,PG,false
-0.5090161713554089,0.7834878679646723,1.254475245748818,Action,Thriller,R,false
-0.5090161713554089,-0.578138736376306,1.5966049556745734,Action,Adventure,PG-13,false
-0.5090161713554089,0.5359193944481316,1.1860493037636668,Fantasy,Mystery,R,false
